,x,y,z
the,-0.31371883,3.3844535,-0.20196195
of,-0.56584024,3.2823148,-0.28683513
to,1.5988815,-8.691543,3.8877876
and,0.20314421,2.2379153,2.9573026
in,-1.8720505,4.7286696,4.714605
a,1.2933961,1.8065038,7.015763
for,1.4135526,1.5758942,2.1993482
that,0.8765735,-4.932736,3.0355723
on,-0.2659265,3.387228,0.06707064
is,1.1635092,-1.2694695,5.880754
was,1.7953508,-2.898092,10.064306
said,9.828529,-2.8822324,-8.271318
with,0.37979406,2.2320044,2.5405097
he,1.7780563,-2.7926908,10.763604
as,1.7245233,2.2673,3.199107
it,1.1545808,-1.3078955,5.865349
by,1.3934901,2.404803,3.7891994
at,-1.9030273,4.9867573,4.2337136
from,-0.110865995,3.5977554,2.2822301
his,1.7068655,-2.9708874,11.901698
an,1.2974325,1.8738211,7.031834
be,0.8254044,-5.367731,3.484843
has,1.9443631,-2.12395,9.496407
are,-5.452625,3.1938994,3.653698
have,-5.271569,2.4489489,5.524959
but,0.58341795,-4.668916,2.5888095
were,-5.023073,2.489198,5.497964
not,0.992314,-5.30902,3.4439783
this,1.159894,-1.1115456,6.0756035
who,1.952865,6.2664475,4.5353665
they,-5.5362372,2.2815464,5.802632
had,1.883075,-2.419294,9.663958
i,-0.47697,-13.287145,3.4847274
which,0.93206316,3.9562662,-0.91078365
will,1.1119117,-8.75567,4.3515234
their,-4.64869,-2.7769256,0.9157624
or,-1.6818901,-2.841412,0.13925473
its,0.6315013,4.0335116,-0.70463747
one,1.2542452,0.89700115,6.776854
after,1.8852127,-4.5337224,7.987127
new,1.9200522,1.9687096,2.8634121
been,1.8765842,-2.3907168,9.758216
also,1.314245,2.2944436,3.4018042
we,-1.3537676,-9.8525915,4.54243
would,2.0599658,-8.640604,3.473022
two,-7.4015937,4.766513,11.243632
more,-6.516937,-3.5387347,3.3845632
first,-1.0307087,-0.53193736,11.733163
about,-5.9658318,-5.0251656,3.0776145
up,-5.4949493,-2.926803,9.115636
when,1.8091122,-4.259509,7.6866198
year,4.942851,-2.7216055,9.850834
there,-0.17808367,-3.8953555,2.853206
all,-5.661315,3.3148236,4.2768283
out,-4.690529,-2.923761,9.109484
she,1.9360949,-2.8246193,12.612863
other,-4.959528,2.9152484,3.1408308
people,-6.170639,-3.6194785,4.0004916
n't,-0.82185936,-11.315103,3.709089
her,1.9211551,-2.8372433,12.600119
percent,-7.232728,-2.3499649,3.2137744
than,-6.557375,-3.5473115,3.403799
over,0.09338695,4.286089,2.3749254
into,-4.77549,-0.58134466,9.325431
last,4.929255,-3.4651365,9.70466
some,-4.4639273,1.0759501,3.0440407
government,3.4821105,1.0672491,-7.2695
time,1.3069029,-0.8470743,7.2121806
you,-0.4838055,-13.118259,3.5842118
years,4.807897,-2.4919927,9.672355
if,2.1262739,-10.7568,3.2454567
no,1.6309135,-3.3777277,4.5034494
world,4.4031634,5.3913765,-0.8420239
can,0.42606515,-8.185957,4.3609343
three,-7.3981876,4.7506676,11.139567
do,-0.8501589,-11.248357,3.7094953
president,9.383008,2.023111,1.1782395
only,1.2456561,0.47466725,6.6842613
state,4.7784667,3.0627847,-0.10263011
million,-13.72442,-0.18460625,4.7596726
could,2.3184035,-8.595693,3.1902704
us,6.806837,3.7055168,-1.5340406
most,-3.7551713,1.4631993,2.7821283
against,8.497765,0.8678289,-5.5001674
u.s.,6.7861958,3.7350128,-1.5121765
so,-0.92894226,-5.8205147,3.1639767
them,-5.6155615,2.2504199,5.860643
what,0.7811846,-11.361124,-1.8326697
him,1.6717495,-2.99584,11.827044
united,6.149412,4.419873,-0.65261847
during,-1.594585,4.907356,4.828537
before,1.8790535,-4.4596376,7.7485113
may,-4.5722637,-10.64606,3.8417706
since,-1.7376416,4.793039,4.758847
many,-4.3102984,1.1953753,2.982722
while,-0.112653196,3.0247061,2.4457467
where,-2.5984783,4.4728937,4.9521666
states,6.147141,4.410701,-0.66595113
because,0.3491902,-4.8689265,2.7808902
now,-0.4717793,-3.3174274,2.706362
city,-5.86649,8.346025,3.2123003
made,-0.453493,-0.42413065,1.065548
like,-1.157278,-5.608251,2.7784626
between,0.32510358,2.317555,2.2982488
did,1.3021199,-5.535028,3.6251967
just,-1.5176779,-9.44512,4.728872
national,4.8102984,2.8952143,-0.11695753
day,5.040639,-4.4801426,11.249074
country,4.2847314,5.174403,-0.7733058
under,0.099378735,2.1971357,3.8810656
such,-5.020517,2.974712,3.0593843
second,-1.0232909,-0.38324857,11.874613
then,1.78013,-4.234295,7.53328
company,-12.021863,4.0390964,3.649999
group,3.8976424,3.7048883,-2.671921
any,1.6335661,-3.4245791,4.484786
through,-4.7804427,-0.54007775,9.328295
china,5.563961,10.81186,-3.4725137
four,-7.396255,4.742046,11.082521
being,1.840042,-2.5559676,9.987162
down,-5.5591593,-2.9131186,9.125863
war,6.279549,2.1750793,-6.4085803
back,-4.713613,-2.6530707,9.187604
off,-4.7078385,-2.2593536,9.315154
south,-6.519099,11.013495,-2.0441957
american,6.193021,6.088444,-2.0493798
minister,10.073586,3.010698,-2.0273178
police,0.5147906,3.4241557,-12.740704
well,0.44178462,1.6948243,3.1679552
including,-5.8231525,1.1720936,-2.3007886
team,10.904993,2.7789714,6.5708447
international,4.6067953,2.9941044,0.05001168
week,5.4826894,-3.8224423,10.041528
officials,2.13754,-3.682863,-11.810255
still,-0.46932048,-3.3133726,2.6725335
both,0.8637278,2.2990885,3.2268705
even,-0.8866891,-5.5707464,2.8664403
high,-8.508765,-0.26538265,7.934085
part,0.8936418,4.029962,-0.89032876
told,9.762971,-2.3598797,-8.124378
those,-5.6471796,3.3243992,4.172156
end,0.3981643,-7.010732,8.880402
former,10.053231,2.339217,4.102613
these,-5.5083604,3.2202332,3.4945793
make,0.4656169,-8.25291,4.615445
billion,-13.729817,-0.20131214,4.7542424
work,0.3564822,6.7137294,-2.3501508
our,-4.072052,-7.7634916,2.3272262
home,-2.7052402,4.375396,4.987205
school,-0.33940905,10.174881,-4.710348
party,11.126603,0.1030412,-2.1986303
house,2.0466287,6.115595,0.6067026
old,-0.14647543,8.121167,9.160456
later,1.8156924,-3.9684212,8.097034
get,-1.4495252,-9.527666,5.1159444
another,1.27965,1.5557525,6.9478207
tuesday,8.744549,-3.7047296,10.396631
news,7.135948,-2.8623996,-10.986411
long,-1.689361,0.33312574,5.9643264
five,-7.3680305,4.6135006,10.243704
called,5.057318,-3.3204465,-7.218041
wednesday,8.74413,-3.7041674,10.398303
military,0.5138347,4.8528504,-10.466319
way,-0.8460221,-5.973646,3.3057714
used,-4.513698,-0.17164284,-6.4591107
much,-5.8207483,-5.1790333,3.0201886
next,-0.52241915,-7.377737,7.9703507
monday,8.737061,-3.7083125,10.391095
thursday,8.739985,-3.706833,10.393226
friday,8.723704,-3.7142324,10.3822975
game,9.188724,1.7959328,8.331595
here,0.59961903,-6.3907394,5.5832787
should,4.6656528,-9.418583,1.099337
take,0.7980857,-8.574395,4.523745
very,-6.858573,-7.8324614,-2.0516806
my,-0.4354424,-13.358593,3.5813534
north,-6.556944,11.054221,-2.034716
security,-0.5350223,-6.7242646,-7.8956923
season,8.985102,3.239088,8.89466
york,-2.1262696,12.986739,1.729628
how,0.8385323,-11.308137,-1.8204985
public,-9.637339,-0.84758395,-1.0497255
early,3.506674,-4.4071674,8.759876
according,2.4720354,-1.5885458,-7.1574035
several,-4.2997003,2.0257084,-1.7654026
court,5.6059623,-10.425429,-5.8234105
say,1.8685565,-10.346448,0.06506842
around,-2.6120155,3.4365807,4.4281616
foreign,3.3807783,0.7721155,-7.499674
until,2.3048477,-4.889478,7.0290155
set,-0.91994995,-0.33382297,3.177084
political,9.127196,-1.2990153,-1.5725483
says,2.6114724,-10.075308,0.7694493
market,-10.496399,-0.32635292,4.6184
however,1.4340382,-3.3434927,1.6006439
family,-0.8255019,10.269487,7.083741
life,-2.70569,8.462694,6.0064116
same,1.1735581,-0.44340795,6.8002253
general,8.396498,2.2596917,1.5667976
left,-0.9578331,-2.4993076,5.801269
good,-4.572531,-10.538547,6.637534
top,1.9021311,3.863186,5.1721396
university,0.041609406,9.99758,-4.756353
going,-1.3340291,-9.668897,4.751657
number,0.16755447,3.439282,7.2536874
major,1.8789707,3.8683841,5.2279835
known,2.6803157,-0.4472118,0.6168671
points,0.2589662,-0.041592993,8.889563
won,6.377178,0.80492485,11.603704
six,-7.36439,4.6023483,10.16711
month,5.234052,-3.683511,9.952924
dollars,-13.722689,-0.1389952,4.781794
bank,-11.750175,-1.3473231,1.0743461
iraq,6.1304426,6.585455,-8.662558
use,-4.5188317,-0.18841973,-6.464916
members,10.4647255,-3.3085933,1.4054836
each,1.2805581,0.46913362,6.563759
area,-5.447401,8.202717,1.498012
found,-1.6720291,-1.0876819,-8.5305
official,2.553135,-0.80664355,-8.495076
sunday,7.301507,-4.0301824,10.143037
place,-1.634171,4.1214147,5.154856
go,-1.2272818,-9.723712,4.89327
based,1.4935433,4.061374,-1.1965965
among,-4.5755877,2.6363204,2.9922426
third,-1.0299375,-0.32295138,11.945956
times,1.4506528,-1.006012,7.350734
took,-0.36525148,-3.5242603,8.378193
right,-4.1516676,-3.6161077,8.879936
days,4.9925003,-4.4655447,11.274394
local,1.7095134,2.6721551,1.3978664
economic,-10.404441,-8.943327,-0.7242483
countries,5.153303,3.6363626,-4.3068767
see,-0.010272702,-7.814562,5.266964
best,2.0105963,0.024141308,4.12848
report,2.5491526,-1.6056778,-6.8933625
killed,-4.0445356,2.1246266,-8.497123
held,-2.1657717,5.141121,3.3356912
business,-10.225039,-0.36347318,-0.5686472
west,-6.7309365,11.242746,-1.9270408
does,2.128911,-10.785081,3.242286
own,-4.732506,-2.7763584,0.90809923
came,-0.25614756,-3.7088122,8.305579
law,-0.26185003,-3.6122527,-9.814192
months,5.0007367,-4.2794127,11.140662
women,3.3958347,8.612922,6.7391763
power,0.5119044,1.2003444,-0.8602774
think,-3.008028,-11.177722,-0.9681768
service,-9.451477,-1.910564,-2.5819788
children,-0.320644,8.542239,5.3685546
bush,15.341128,-0.013987046,1.1981192
show,5.9828076,0.51397306,7.058676
help,-3.5792637,-6.9689374,7.13084
chief,8.565655,2.4470692,1.6589762
saturday,7.331102,-4.025354,10.154066
system,-4.521571,-0.66973054,-11.728285
john,4.213438,11.607154,1.314902
support,8.899863,-2.5645223,-1.1641414
series,6.412323,2.278635,4.90524
play,9.27045,1.2749557,7.7987804
office,2.0162,6.0491242,0.6126304
following,4.596173,-2.773023,5.7572007
me,-0.4767553,-13.267569,3.5048108
meeting,11.195794,-5.887608,0.9492313
expected,-3.4615088,-10.738661,3.0950148
late,3.5395675,-4.38479,8.783224
washington,-2.9266112,12.95515,1.2414421
games,9.169405,1.8872472,8.423097
european,9.759246,6.794201,-2.3550117
league,9.749014,5.775631,6.3511147
reported,2.5301793,-1.5937245,-6.9002624
final,-1.1047802,0.66637325,10.13032
added,4.30925,-1.5726708,-2.131352
without,1.6349158,-3.3451679,4.4358635
british,6.518194,6.269134,-2.2746716
white,0.6947509,6.29411,2.4965281
history,-0.91427124,3.0098057,-1.3002198
man,-0.029376192,8.166055,8.972954
men,3.387699,8.632385,6.750704
became,4.1204014,3.4963443,3.3545892
want,-0.9685351,-10.864267,3.8561325
march,2.2949858,-12.835018,5.586608
case,1.4400955,-8.831218,-6.320075
few,-4.467271,1.0719103,3.038951
run,-6.694683,-0.27654314,10.951993
money,-11.754873,-2.9101374,-0.5993687
began,-1.0097852,-5.630447,9.852331
open,-1.1401403,0.013116842,3.4031835
name,2.953309,-0.043942023,0.6457871
trade,-12.5826435,-0.24194984,-7.1797247
center,-5.6363935,2.1234324,-3.8304412
israel,8.777368,5.2131577,-8.616678
oil,-11.352236,0.16004495,-3.6179085
too,-1.4974992,-5.962263,3.644587
al,3.686067,7.746126,-10.765023
film,3.9744372,7.0036287,10.001738
win,6.1210737,0.7091381,12.005917
led,1.9671086,3.786408,5.256992
east,-6.762477,11.277347,-1.9167668
central,-4.8476124,9.306681,-2.896922
air,-8.369879,5.8982863,-8.291808
come,0.029592294,-7.90199,5.216993
chinese,2.6805685,9.394589,-7.1148567
town,-6.14666,9.602783,2.6904132
leader,11.064757,0.510226,-2.1821368
army,0.470196,5.015785,-10.144183
line,-6.206462,0.009442748,5.6531153
never,1.3920754,-5.619482,3.6956036
little,-5.7603593,-5.24787,3.0051732
played,9.2081375,0.98245937,7.626853
prime,10.115986,3.024751,-2.1071079
death,-1.3042095,5.2126646,-5.657331
companies,-11.758522,1.6683396,1.5512139
least,-6.3595247,-3.6079116,3.7792895
put,-4.3527336,-3.3992572,8.987226
forces,0.60408115,4.9715943,-9.903886
past,0.11633545,4.3663974,2.389995
de,0.33422136,11.365955,-1.6275967
half,-8.136129,-4.0425982,4.736118
june,2.2647507,-12.834276,5.608966
saying,6.984468,-4.7745743,-6.150947
know,1.2836668,-11.719203,-1.3088863
federal,1.5969496,-2.6656225,-9.387693
french,7.8541427,5.7281895,-4.013865
peace,8.850628,-8.043474,-1.3739225
earlier,4.499394,-3.8101845,9.330657
capital,-4.8092003,9.336908,-2.9878647
force,1.0089855,4.3463583,-10.315892
great,0.815057,0.60214055,3.3406835
union,5.4678235,1.7720078,-0.4654219
near,-4.8777375,8.466362,2.3773272
released,1.5875647,1.746848,11.1691
small,-7.4925704,0.8128587,3.8506258
department,2.2520833,-1.6776384,-8.419751
every,1.2591407,-0.24550195,6.7363596
health,-3.4666042,8.617638,-8.058829
japan,5.3415985,10.680895,-4.1749306
head,-2.8727567,0.49120346,7.685705
ago,4.8237534,-3.2268972,9.579338
night,7.4132476,-5.2509913,8.579665
big,-2.569628,-5.669116,1.8570013
cup,6.235666,4.6049657,11.136891
election,12.620055,-3.1063485,-1.1533922
region,-5.2669806,8.62992,-1.81064
director,8.7183485,3.0410087,2.515077
talks,9.944174,-7.922454,-0.51535296
program,-8.765,-4.306172,-8.868387
far,0.9653955,-3.9658887,1.9189401
today,0.6122145,-6.359759,5.586508
statement,7.1834517,-4.663214,-6.543132
july,2.25589,-12.833974,5.6155953
although,1.5228655,-3.2268016,1.5958908
district,-6.4304295,11.2754545,2.8025632
again,2.5236502,-5.0946093,6.6428094
born,-1.7662971,11.240213,6.3222322
development,-9.2441025,-2.2370362,-7.3917394
leaders,10.101086,-2.335858,-5.004628
council,9.921826,-5.762676,-2.993759
close,-0.24906923,3.0769787,2.3472726
record,4.3348975,-1.7016885,6.1232004
along,-1.3719176,2.5645983,3.5146825
county,-6.3830495,11.121642,2.805873
france,9.801732,7.242426,-0.95480126
went,-0.6953319,-3.1204393,8.4472685
point,0.52208316,-0.38771567,7.865711
must,4.6884,-9.411468,1.043978
spokesman,9.901343,-3.3717117,-8.444774
your,-0.42460048,-13.345352,3.6290119
member,10.454306,-3.2863476,1.4201701
plan,-2.4654586,-10.863576,-6.5969954
financial,-11.540852,-1.6571783,0.4083721
april,2.260332,-12.833913,5.61242
recent,3.9148667,-4.4006386,1.2915341
campaign,5.9720335,-4.6940947,2.7863586
become,4.0902076,3.4991267,3.3651602
troops,0.2449153,5.1868534,-9.755171
whether,2.3461137,-8.785853,2.6472301
lost,-6.6302295,-7.6392393,8.641573
music,0.9795141,5.260465,11.941105
got,-2.3543515,-8.748662,5.7188444
israeli,8.550996,3.8590026,-9.83876
need,-4.1624427,-7.7768855,2.0888224
lead,2.3804,3.691192,6.101693
already,-0.2366673,-3.3195667,2.6782336
russia,11.487845,5.519597,-0.038432743
though,1.0789124,-3.9183981,1.8702512
might,2.3143885,-8.719412,2.9286327
free,1.5519847,1.2485707,1.9809307
hit,-4.612786,1.7036259,11.938154
rights,6.943841,-1.7885679,-3.3341393
information,-0.058408454,0.9516951,-6.6164503
away,-4.6874766,-2.2098987,9.321801
others,-6.1267304,3.4294922,4.829362
control,0.5186109,1.0426915,-1.08465
within,0.7309465,3.5392647,-1.3273617
large,-7.5301633,0.9046297,3.7593904
economy,-10.436397,-8.929293,-0.6918169
press,7.1788106,-2.8212767,-10.964625
agency,2.2672758,-1.6036532,-8.440948
water,-6.914992,4.496921,0.4617947
died,-2.0156515,5.4278827,-6.0939426
career,5.9224977,1.3827986,10.440459
making,-0.48893523,-0.40333822,0.9519295
deal,8.77995,-9.297389,-0.5619259
attack,-2.4644706,3.2612517,-8.4395075
side,-4.0409894,2.7307131,7.889874
seven,-7.352293,4.5842705,10.048958
better,-4.570649,-10.538186,6.638548
less,-6.8211064,-3.3720148,3.1706972
september,0.2207449,-12.756844,7.1445365
once,-1.885695,0.05667067,6.2591004
clinton,15.329484,-0.012312574,1.2070142
main,1.2445567,3.8730395,-0.58943254
due,-4.7080235,-4.773926,-0.35790995
committee,9.914398,-5.761637,-2.9992301
building,-9.715716,7.027995,-0.22076955
conference,11.283677,-5.819153,1.1321517
club,9.866666,4.9106984,4.702989
january,0.21561901,-12.75683,7.1460996
decision,6.5764236,-6.841646,-3.5037484
stock,-10.731224,-2.7648885,6.3917623
america,4.419782,5.3424945,-0.870453
given,1.6401567,-3.183299,4.733391
give,0.50674146,-8.252386,4.5810328
